belongs_to_collection,budget,original_language,popularity,production_countries,runtime,tagline,revenue,release_year,release_month,budget_year_ratio,all_genres
1,0,7,10.480229,275,122.0,0,4300000,1981,3,0.0,131
0,8000000,7,6.8234449999999995,275,100.0,0,17092453,1992,8,2.0160965145723457,511
1,0,27,0.158207,0,88.0,1,123182,2006,7,0.0,0
1,2000000,11,8.066663,176,104.0,0,390659,1985,4,0.5075852267319759,194
0,4500000,15,8.434884,229,150.0,0,2627209,2014,3,1.1094138448930968,140
1,85000000,7,11.218378,258,113.0,0,71485043,1998,10,21.292563835106378,449
1,32000000,7,7.000421,275,107.0,0,69055695,2010,8,7.92059602485087,131
1,22000000,7,9.418339999999999,147,95.0,0,13555988,2000,10,5.5,494
1,25000000,7,10.175138,275,113.0,0,40903593,1993,2,6.29398076408423,411
1,500000,7,5.3291949999999995,275,122.0,0,33456317,2008,9,0.12400596815923556,435
0,0,7,6.769866,275,97.0,0,76657000,1979,5,0.0,226
1,10000000,7,5.192042,275,99.0,0,10000000,2013,9,2.467814150890548,520
1,5000000,7,8.679349,275,104.0,0,27400000,1985,3,1.2689630668299399,305
1,2000000,7,2.921405,275,104.0,0,11000000,1980,9,0.5101520253035404,531
1,5000000,8,3.138159,161,123.0,0,2387127,2016,9,1.230237465356513,509
0,0,7,2.876656,275,84.0,0,192816,1989,5,0.0,518
1,35000000,7,8.437586999999999,222,105.0,0,27409889,2009,3,8.671778390968862,435
1,10000000,7,1.701134,60,112.0,0,6892098,1981,12,2.548185551736958,140
1,30000000,7,5.364459,275,108.0,0,34742066,2006,3,7.455201693026603,522
1,10000000,7,6.396767,275,98.0,0,10571408,1999,7,2.502501876250782,305
1,8000000,7,0.863547,275,93.0,0,16093651,1989,6,2.0221828402114093,142
1,38000000,7,6.100498,182,93.0,0,5410749,2007,12,9.433847502848153,28
1,100000000,7,5.502098,275,116.0,0,97838349,2007,11,24.82591448117935,104
1,12000000,7,2.828884,275,86.0,0,17292381,2001,10,2.997002248500937,358
1,0,7,7.1601490000000005,222,124.0,0,6834525,1995,11,0.0,435
0,60000000,7,9.488116999999999,40,92.0,0,165333180,2002,4,14.97004494007491,65
1,0,7,1.6971180000000001,275,77.0,0,3100000,2011,5,0.0,3
1,17000000,30,1.542355,233,147.0,1,51000000,2013,1,4.195284056513931,140
1,16000000,7,9.356587,275,100.0,0,18564088,1999,4,4.004003002001251,526
0,50000000,7,8.997507,275,127.0,0,57059003,1982,6,12.728074364538159,328
1,3000000,7,3.8912430000000002,275,94.0,0,216166,1981,5,0.7644556655210873,512
1,43000000,7,8.889064,275,84.0,0,68696770,2002,4,10.728532207053686,385
1,0,7,1.1608319999999999,275,98.0,0,49601,1994,2,0.0,189
1,12000000,7,5.409557,275,111.0,0,110996879,1987,4,3.0393835724863854,305
1,0,7,10.199449000000001,204,104.0,1,1473809,2015,4,0.0,194
1,100000000,7,11.51021,275,125.0,0,94061311,2016,8,24.60474930713026,39
0,8045760,7,10.357224,275,95.0,0,35150960,1989,3,2.0337497260574184,315
1,10500000,7,0.377787,275,99.0,1,123509,1994,9,2.6408211595669657,321
1,500000,7,12.428269,275,90.0,0,603943,2004,1,0.12450149600997605,391
1,32000000,7,3.406836,275,75.0,0,3566637,1997,3,8.024054108202865,284
1,15000000,7,13.634766,275,110.0,0,32721635,2009,3,3.71647645327237,399
1,0,7,5.682405999999999,204,96.0,1,102471,2002,9,0.0,435
1,45000000,7,5.037224,275,134.0,1,38058335,2005,12,11.193960236565694,381
1,500000,7,15.014569,204,95.0,1,171760,2011,9,0.1236362611306635,416
1,0,8,1.269717,161,117.0,0,646714,1982,10,0.0,435
1,125000000,7,13.392824,275,97.0,0,498814908,2017,3,30.725447479272,281
1,7000000,7,7.436758,25,121.0,1,116700000,1993,5,1.7623146139435844,480
0,19000000,7,12.446738,275,88.0,0,278019771,2000,7,4.75,305
1,5000000,7,0.399156,0,90.0,0,485772,1991,2,1.2613263957018033,387
1,40000000,7,4.182641,275,124.0,0,48093211,1996,12,10.040120320801924,326
1,40000000,7,10.24382,222,104.0,0,97552050,2011,2,9.89090089045308,235
1,18000000,7,3.6020309999999998,209,77.0,0,11657385,1991,8,4.540775024526492,283
1,0,7,8.075503999999999,222,83.0,0,16775,2015,12,0.0,194
0,245000000,7,24.926576999999998,222,148.0,0,880674609,2015,10,60.34148353847385,32
0,120000000,7,10.901602,275,95.0,0,186053725,2001,6,29.97002248500937,211
0,92000000,7,22.220214000000002,275,115.0,0,631442092,2004,11,22.908275265835595,8
1,90000000,7,13.809622000000001,275,132.0,0,162360636,2016,9,22.144274376417233,87
1,3800000,17,9.239882000000001,239,121.0,1,2725258,2007,9,0.9433847502848153,31
1,20000000,2,8.636632,99,99.0,0,100914445,2004,2,4.980059840399043,96
1,50000000,7,10.738888000000001,275,105.0,0,55495563,2003,10,12.462584206565838,411
1,22000000,7,11.698089,275,108.0,0,35424826,2009,9,5.450832131466142,307
1,0,7,3.5538870000000005,141,91.0,0,637769,2001,3,0.0,321
1,40000000,7,12.725342999999999,275,96.0,0,49627779,1996,8,10.040120320801924,499
1,0,11,6.493744,176,178.0,1,2003822,1986,4,0.0,480
0,63000000,7,11.624866,275,102.0,0,189015611,1988,5,15.94071471080001,85
1,0,7,15.5975,275,89.0,0,1803009,2017,5,0.0,487
0,3000000,18,10.616859,243,120.0,0,14980005,2003,1,0.7477550523939502,157
1,0,7,19.256859,222,103.0,0,29355203,2015,6,0.0,473
1,3000000,7,15.170192000000002,275,100.0,0,3221568,1987,9,0.7598458931215963,348
1,12000000,7,8.783453999999999,275,121.0,0,22921898,1998,9,3.006009012015018,391
1,0,8,7.789039999999999,6,110.0,1,20381995,2015,8,0.0,396
1,40000000,7,4.985157,82,128.0,0,24332324,1994,6,10.060271084064631,388
1,25000000,7,14.686487,275,114.0,0,41597830,2002,12,6.2375187250312125,435
1,0,7,7.5634440000000005,275,90.0,0,319285,2012,8,0.0,411
1,784170,7,0.5784560000000001,204,80.0,0,834332,1948,4,0.20664852910793569,333
1,0,7,0.08472,224,98.0,1,13,1995,6,0.0,118
1,12000000,35,2.977779,92,115.0,1,13380561,2009,11,2.973181162617896,39
1,1089360,26,0.663231,263,115.0,1,48298,2009,5,0.2699053859424526,453
1,50000000,7,3.9984940000000004,275,113.0,1,22540359,1996,10,12.550150401002405,391
1,40000000,7,4.2609449999999995,138,104.0,0,27053815,2001,9,9.990007495003123,39
1,1556288,7,0.195677,233,128.0,0,1268395,2014,11,0.38368165640910845,529
1,0,16,14.177005,196,124.0,0,11990401,1988,11,0.0,480
1,25000000,7,8.9256,222,121.0,0,152500343,2000,12,6.25,348
0,20000000,7,16.626655,82,90.0,0,136150434,2010,10,4.950372515531794,413
1,225000,7,0.466236,275,86.0,0,111300,2012,11,0.055581026761893845,429
1,10000000,7,13.751992000000001,275,98.0,0,42333295,2009,11,2.4776509688482466,526
0,280000000,7,37.37942,275,141.0,0,1405403694,2015,4,68.96169547254155,82
1,0,7,5.526865,275,90.0,0,18564613,1986,7,0.0,262
1,50000000,7,17.608346,113,137.0,0,3324330,2015,3,12.314588477239562,421
1,70000000,7,9.019114,275,116.0,0,116672912,1998,11,17.535052570087604,131
1,15000000,7,15.899134,275,95.0,1,6700000,1995,9,3.7688205476096255,385
1,0,7,8.359985,275,96.0,0,539896,2011,9,0.0,348
1,20000000,7,14.810519000000001,275,107.0,0,7563728,1995,9,5.025094063479501,131
1,45000000,7,8.079541,31,100.0,0,17300889,1996,6,11.295135360902165,2
1,82000000,7,7.349842999999999,275,113.0,0,190320568,2005,5,20.39788309774193,321
1,25000000,7,5.9188160000000005,151,94.0,0,56422687,2004,9,6.225074800498803,37
1,35000000,7,5.23158,275,106.0,0,64350171,1995,12,8.793914611089127,84
1,7300,7,0.137676,275,87.0,1,13674,1998,10,0.001828655482309136,125
1,48000000,7,7.349811999999999,275,123.0,0,77745568,1998,6,12.024036048060072,317
1,36000000,7,8.867562,275,116.0,0,102244770,2002,2,8.982026964044946,411
1,11000000,7,8.800455,222,140.0,0,34967437,1981,4,2.8030041069106537,264
1,0,11,0.625099,204,0.0,1,10000000,2001,4,0.0,496
1,17000,7,7.759376,275,106.0,0,101236,2011,4,0.004203632878442559,158
1,80000000,7,14.39853,275,118.0,0,157107755,2010,1,19.801490062127176,190
1,0,7,2.520484,176,88.0,1,1337274,1984,2,0.0,266
1,0,7,10.896238,59,108.0,0,56574,2014,2,0.0,411
1,40000000,7,7.196688000000001,275,96.0,0,145896422,2007,2,9.93036579247174,382
1,4000000,7,3.8568269999999996,275,84.0,0,4630045,2006,11,0.9940268924035471,306
1,115000000,7,7.455875,275,134.0,0,77628265,2002,6,28.69258613514358,150
0,68000000,7,42.061481,275,115.0,0,217022588,2015,6,16.747840329045804,305
1,8500000,7,8.592449,275,100.0,0,43528634,2015,2,2.0934800411307255,385
1,10000000,7,1.551648,72,125.0,0,4069090,2003,9,2.4925168413131678,455
1,14734000,11,2.156145,125,139.0,0,6775121,2010,11,3.6469394321922723,147
1,4000000,7,5.317544,275,124.0,0,8200000,1961,1,1.0401711497609816,158
1,0,7,6.941735,275,105.0,0,719968,2007,1,0.0,469
0,70000000,7,9.819864,275,133.0,0,134748021,2010,9,17.326303804361277,391
1,10000000,7,10.113628,151,113.0,0,91354215,2007,4,2.482591448117935,533
1,0,7,0.781841,275,90.0,0,31815,1991,11,0.0,411
0,100000000,7,29.741452000000002,141,161.0,0,876688482,2002,11,24.95007490012485,259
1,0,7,3.148745,31,90.0,0,33082548,2002,7,0.0,61
0,220000,8,9.972591,250,81.0,0,2040920,1992,9,0.055442654150739505,140
1,8000000,7,11.521011,275,79.0,0,2275557,1991,8,2.0181222331228854,194
1,35000000,7,8.061423,275,100.0,0,86369815,2005,7,8.706413517328873,226
1,5300000,13,3.003526,233,168.0,0,22175908,2006,5,1.3170856324346998,159
1,6000000,7,12.724644999999999,275,103.0,0,70136369,1986,6,1.5212225761600082,305
0,35000000,7,8.910461999999999,275,89.0,0,9771658,1994,11,8.802737198556553,276
1,0,7,5.723103,64,118.0,0,8034,2015,4,0.0,435
1,11500000,7,8.719145,275,108.0,0,186702,2008,12,2.852137267662418,486
1,2200000,14,6.313465,143,121.0,0,282358,2014,6,0.5423801019477362,435
1,11930000,7,7.956860000000001,15,118.0,0,18340000,2015,10,2.9382608106693593,435
1,0,7,2.262915,275,104.0,1,1547397,1988,4,0.0,480
1,25000000,7,9.218002,275,130.0,0,86175291,2013,4,6.169535377226369,140
1,150000,7,9.203416,275,78.0,0,2891288,2002,11,0.03742511235018728,348
1,0,7,5.024661,275,87.0,0,6575282,2008,2,0.0,305
1,0,7,13.58903,275,72.0,0,9317021,1993,11,0.0,300
1,0,7,5.976385,275,90.0,0,3091922,2006,12,0.0,385
1,500000,7,0.45621000000000006,233,157.0,1,500000,2002,12,0.12475037450062425,126
0,1250000,7,8.710824,275,87.0,0,21722776,1981,5,0.31852319396711976,520
1,20000000,7,7.423812,275,120.0,0,41637263,2007,6,4.96518289623587,405
1,0,7,4.435032,193,112.0,0,852336,2010,10,0.0,435
1,0,7,5.831622,275,114.0,0,46264384,1994,11,0.0,437
0,18000000,7,10.151366000000001,275,103.0,0,100000000,1984,6,4.57287330905307,65
1,1500000,7,4.877872,275,91.0,1,7412216,1995,7,0.37688205476096254,391
0,0,7,3.576604,82,90.0,1,10224116,1998,8,0.0,355
1,19500000,13,4.683689,233,150.0,1,56000000,2015,12,4.802689506123429,508
1,8000000,7,6.6037479999999995,222,111.0,0,2033165,2008,8,1.984095490547769,77
1,0,7,7.031279,222,88.0,0,665450,1996,9,0.0,435
1,18000000,7,1.9751740000000002,275,94.0,0,19265302,1984,7,4.57287330905307,93
1,15000000,7,7.904371,184,103.0,0,123384128,2006,9,3.7276008465133015,435
1,0,7,11.465634,275,101.0,0,60328000,1988,11,0.0,331
1,80000000,7,8.524847,275,128.0,0,266728738,2003,12,19.940134730505342,348
1,14000000,7,8.204894,275,103.0,0,21409028,2010,3,3.4652607608722557,305
1,12500000,7,1.830829,275,118.0,0,3878993,2010,4,3.093982822207371,436
1,16800000,7,6.626077,222,97.0,1,51029361,2014,7,4.141811687600895,348
1,10500000,7,36.26051,275,93.0,0,25442939,2017,6,2.580937588258848,489
0,95000000,7,11.348096,275,136.0,0,250288523,1998,7,23.797571345118893,2
1,0,7,12.330898,66,114.0,0,1124445,2014,8,0.0,219
0,38000000,7,6.938921000000001,275,95.0,0,153518974,1990,6,9.59571727986667,95
1,10000000,7,3.8674720000000002,151,96.0,0,17297244,2005,5,2.487546719236821,95
1,60000000,7,14.336186999999999,275,130.0,0,90565421,2013,8,14.806884905343287,44
1,39000000,7,1.381022,151,106.0,1,6614280,2004,2,9.711116688778132,480
1,0,7,3.0631630000000003,275,116.0,1,28200,2010,10,0.0,433
1,75000000,7,12.949715,275,91.0,0,260696994,2005,3,18.656600394276154,285
1,0,7,7.08055,204,99.0,1,1625847,2014,10,0.0,163
1,40000000,7,6.447072,275,134.0,1,67347013,2014,6,9.86145639904975,471
1,15000000,27,2.587727,266,130.0,1,16810383,2008,12,3.720179044777067,480
0,0,7,12.796484,275,78.0,1,20300000,2014,2,0.0,295
1,40000000,7,9.802889,275,108.0,0,12303411,1985,12,10.151704534639519,483
0,0,7,8.817924,82,92.0,0,6483963,2012,1,0.0,305
1,0,7,3.3135239999999997,275,104.0,0,9190819,1983,3,0.0,411
1,0,7,4.720594999999999,275,111.0,0,5777916,1994,12,0.0,93
1,6000,7,5.283661,204,69.0,1,48482,1998,9,0.001503004506007509,411
1,49300000,17,7.566053,239,137.0,0,24186232,2013,11,12.1663237638904,291
1,5400000,13,2.39989,233,130.0,0,6500000,2013,8,1.3326196414808957,533
0,120000000,7,18.907948,275,117.0,0,461983149,2006,6,29.820806772106412,200
0,3062000,13,2.07741,233,143.0,1,25034000,2011,7,0.7571484631641833,127
1,22000000,7,12.383755,210,191.0,0,77737889,1982,11,5.60035272039679,455
1,47000000,7,7.586577,275,96.0,0,102825796,1996,6,11.79714137694226,353
1,2000000,7,0.12184400000000001,266,107.0,1,1268793,2010,9,0.4950372515531794,480
1,24000000,7,4.347608999999999,275,124.0,1,8434146,1999,12,6.0060045030018765,321
1,410000,5,0.769053,9,101.0,1,100,1972,2,0.10543141506445203,391
0,5579750,16,2.2089060000000003,236,0.0,1,8927600,2012,11,1.3783477069985652,305
0,130000000,7,12.854372999999999,275,124.0,0,457363168,2007,12,32.273688825533156,79
1,100000,7,1.731527,241,120.0,0,1000000,2010,2,0.02475186257765897,92
1,8000000,7,3.034823,275,107.0,0,143451,2006,2,1.9880537848070943,129
1,13000000,7,13.655752,275,102.0,0,54837234,2014,10,3.204973329691169,305
1,60000000,7,13.995044,222,110.0,0,176070171,2003,5,14.955101047879005,126
1,12500000,7,10.944654,275,120.0,0,23367586,2002,12,3.1187593625156063,480
1,5200000,24,4.230046,262,118.0,1,14723313,2007,9,1.2909475530213261,461
1,3512454,11,0.11006500000000001,176,95.0,1,115860,2013,3,0.8668083685552108,435
1,0,7,2.166081,0,89.0,1,25,2010,11,0.0,385
1,1500000,7,6.407207,60,93.0,0,32000,2009,3,0.371647645327237,513
1,38000000,7,4.990506,275,118.0,0,17380126,1996,9,9.538114304761828,486
1,18000000,7,12.677592,275,160.0,0,51973029,1984,10,4.57287330905307,456
0,3000000,7,12.325947,275,95.0,0,18999718,1970,5,0.773016568321781,269
1,0,7,2.614074,275,126.0,0,21300000,1945,12,0.0,436
1,150000000,7,9.920223,275,131.0,0,205366737,2013,6,37.01721226335822,162
1,40000000,7,13.707888,144,141.0,0,165478348,2015,10,9.851670781791649,486
1,0,7,3.2166080000000004,275,96.0,1,6659377,1980,4,0.0,321
0,30000000,7,9.863584,82,104.0,0,68369434,2008,7,7.440358089554134,478
1,0,7,4.966657,275,82.0,0,331816,1985,5,0.0,305
1,0,5,4.969851,117,114.0,1,147315,2015,4,0.0,488
1,0,7,0.541397,0,94.0,1,202000,2006,1,0.0,429
0,23000000,7,10.337689,275,97.0,0,36642838,2001,10,5.744254309626796,479
1,2000000,7,8.999948,275,124.0,0,21750000,1954,6,0.5238185534436356,488
1,0,7,12.050759,275,96.0,0,39946780,1979,4,0.0,348
0,25000000,7,24.535733,275,102.0,0,83080890,2017,2,6.1450894958544,511
0,35000000,7,10.169411,82,103.0,0,28128670,2011,10,8.654538279146445,514
1,0,7,3.095584,204,104.0,1,5794184,1986,6,0.0,407
1,2700000,7,7.5253820000000005,275,109.0,0,141000000,1978,7,0.6900986687741087,305
1,0,7,1.5234459999999999,177,110.0,0,218626,1995,6,0.0,348
1,68000000,7,14.741992000000002,151,124.0,0,71069884,2001,7,16.98301274150531,140
1,0,7,5.8478449999999995,206,95.0,0,645186,2014,5,0.0,345
1,57000000,7,10.076222999999999,275,105.0,0,16991902,2001,9,14.23576068037945,342
0,45000000,7,11.075674000000001,275,117.0,0,178051587,1992,6,11.340542894469444,131
1,127500000,7,9.998415,275,82.0,0,354248063,2000,5,31.875,295
1,200000,7,0.560685,266,100.0,1,486937,2012,11,0.04940535712168342,0
1,75000000,7,9.883727,275,137.0,0,152368585,1991,5,18.919895935527048,129
0,0,7,10.714779,75,95.0,0,21833,2013,6,0.0,520
1,16000000,7,16.770196,188,100.0,0,18928871,2007,1,3.972146316988696,486
0,4000000,7,19.348466000000002,204,93.0,0,16491080,1996,2,1.0040120320801924,391
1,8000000,7,2.93818,275,106.0,0,589304,1997,1,2.0060135270507162,480
1,21000000,7,10.234919,275,105.0,0,227799884,1993,6,5.286943841830753,348
1,0,7,6.892828999999999,275,87.0,0,49042224,1986,3,0.0,140
1,26000000,7,14.362544,275,89.0,0,8009329,1994,3,6.53917620464201,102
1,29000000,7,10.829116,222,110.0,0,48902953,2016,5,7.135377299067775,321
1,1365000,7,5.120036,275,110.0,0,2279000,1939,10,0.36305885463309645,385
0,80000000,7,13.02369,275,114.0,0,78000586,2004,8,19.92023936159617,515
0,2800000,27,2.4860729999999998,202,135.0,0,2616503,1994,5,0.7042189758845242,435
1,0,7,4.766826,134,94.0,0,2270658,2002,10,0.0,470
1,40000000,7,9.48515,275,105.0,0,29918745,2016,10,9.841899722852103,93
0,87000000,7,2.48875,222,131.0,0,351692268,2001,2,21.72826630163179,399
1,25000000,7,8.405395,275,122.0,0,10589102,2009,9,6.194127422120617,391
1,0,7,16.179384,275,123.0,0,57041866,1988,12,0.0,321
1,0,7,4.2354400000000005,275,109.0,0,1700000,1987,9,0.0,480
1,5000000,7,1.628629,0,107.0,1,13000000,2016,7,1.230237465356513,431
1,0,7,0.042036000000000004,134,92.0,0,4275,2000,10,0.0,104
0,0,7,0.8030930000000001,0,75.0,1,2608000,1987,8,0.0,295
1,0,7,4.755758999999999,151,95.0,1,12520799,2004,7,0.0,479
1,8500000,7,9.292099,275,106.0,0,16209459,1986,6,2.155065316226678,140
1,0,9,5.673744,195,125.0,1,2402067,2016,6,0.0,486
0,5000000,7,6.188286,275,95.0,0,142817992,2012,10,1.2351339280420854,511
1,0,7,5.325766000000001,275,90.0,0,41098065,2007,8,0.0,306
0,140000000,7,12.996474000000001,222,133.0,0,431971116,2002,11,34.930104860174794,84
1,0,7,5.397405,275,124.0,0,6263883,1989,12,0.0,408
1,32000000,7,11.428941,151,98.0,0,50907422,2004,10,7.968095744638467,7
1,16000000,7,15.15267,275,98.0,0,30857814,1987,9,4.052511429981847,228
1,75000000,7,7.515631,275,94.0,0,36754634,2000,6,18.75,10
1,12000000,7,11.354247,275,182.0,0,20000000,1966,12,3.104661234889355,55
1,64000000,7,4.140398,275,133.0,0,74608570,1999,10,16.016012008005003,480
0,22000000,7,10.225555,275,94.0,0,77112176,2012,8,5.434589283385176,355
1,90000000,7,10.81552,275,93.0,0,102000000,2004,6,22.41026928179569,124
1,0,16,0.38744,0,100.0,1,9392,2004,1,0.0,480
1,25000000,7,8.309565,275,118.0,0,48418160,2016,4,6.151187326782565,305
0,130000000,7,16.624854,222,124.0,0,403170142,2012,5,32.11348212909422,269
1,9500000,7,7.778097,275,104.0,0,120000,2010,9,2.351426944877602,411
1,0,7,3.9371389999999997,275,111.0,0,102000000,1977,11,0.0,385
1,30000000,7,5.781667,151,106.0,0,6916869,2002,9,7.485022470037455,131
1,12000000,35,1.6754060000000002,99,108.0,1,117629,2012,8,2.9643214273010052,182
1,38000000,7,13.217623000000001,275,79.0,0,28921264,1996,4,9.538114304761828,207
1,31500000,7,13.5963,275,153.0,0,89460381,1979,8,8.043016606148287,488
1,1000000,7,3.3158269999999996,204,128.0,0,37600000,1963,10,0.2595131688659975,233
1,483103,7,0.205671,275,80.0,1,1027757,1927,10,0.1300997029888814,348
1,0,7,0.185169,0,111.0,0,263635,1982,11,0.0,435
1,35000000,7,13.912531,27,83.0,0,25182929,2016,2,8.61166225749559,93
1,3000000,8,2.753674,161,96.0,0,6000000,1999,9,0.7507505628752346,435
0,30000000,7,14.015739000000002,78,97.0,0,114908830,2003,8,7.477550523939502,511
1,13000000,7,10.564701,204,102.0,0,18704595,2015,9,3.201793004082286,487
1,25000000,7,10.542026,275,112.0,0,65663276,2015,4,6.157294238619781,449
1,8500000,7,6.03633,275,119.0,1,19125401,2000,9,2.125,131
1,60000000,7,10.411608,222,103.0,0,13395939,2004,10,14.940179521197127,305
1,17000000,7,12.50422,275,133.0,0,29536299,2009,1,4.21200664704202,411
1,0,7,3.1508990000000003,275,104.0,0,11949484,1986,11,0.0,13
1,60000000,7,7.337905999999999,275,103.0,0,35431113,1995,11,15.075282190438502,94
1,15000000,7,0.9008639999999999,275,85.0,0,22730842,2007,5,3.7238871721769025,433
1,2300000,13,3.9594110000000002,233,145.0,1,4600000,2007,10,0.5709960330671251,348
1,4600000,7,5.805666,204,117.0,0,1163967,2010,6,1.1385856785723125,137
0,4000000,7,12.650546,82,94.0,0,125728258,1981,11,1.0192742206947831,305
1,20000000,7,16.392712,275,132.0,0,57330873,2017,3,4.91607159668352,442
1,0,17,1.7182369999999998,239,129.0,1,44038000,2007,11,0.0,480
0,2500000,7,2.726061,275,99.0,1,589244,1988,4,0.6325680440793655,424
1,61000000,7,13.52408,222,157.0,0,441809770,2012,12,15.068633922113442,472
1,40000000,7,11.366417,275,96.0,0,87840042,1997,7,10.030067635253582,67
0,2000000,7,9.333533000000001,275,134.0,0,7600000,1961,9,0.5200855748804908,435
0,25000000,7,6.514132,275,95.0,0,2405420,2005,10,6.218866798092051,66
1,19800000,7,14.101101000000002,141,137.0,0,87754044,2001,11,4.945053710026546,479
1,25000000,7,9.805017,275,129.0,0,411006740,1992,11,6.30030160803858,155
1,20000000,7,4.414928,275,110.0,0,15379253,1990,10,5.0503775157193,367
1,0,2,4.154861,99,94.0,1,8685526,2006,7,0.0,194
1,0,7,3.868014,275,94.0,0,4122748,1985,8,0.0,358
0,20000000,7,5.871243,67,96.0,0,10442808,2005,1,4.975093438473642,171
1,45000000,7,11.618472,82,86.0,0,57881056,2009,7,11.149429359817109,229
1,16000000,7,4.372616000000001,275,96.0,0,15427192,2000,3,4.0,315
1,53000000,7,5.3962,275,102.0,0,29700000,2001,5,13.236759930879138,481
1,0,7,16.5293,204,119.0,0,1053788,1998,10,0.0,471
1,35000000,7,6.629999000000001,275,106.0,0,77477008,2010,4,8.663151902180639,385
1,300000,19,0.350207,233,144.0,0,2500000,2016,2,0.07381424792139078,94
1,0,7,3.0691080000000004,275,97.0,1,93000,2016,9,0.0,435
1,500000,7,4.8938120000000005,275,85.0,1,376597,2012,9,0.12351339280420855,435
1,35000000,7,5.660835,275,108.0,0,791830,1997,4,8.776309180846884,480
0,80000000,7,13.334952,275,117.0,0,116643346,2003,8,19.940134730505342,140
1,37665000,7,5.388535,275,113.0,0,14655628,2006,2,9.3600057255949,405
1,20000000,7,12.553403,275,84.0,0,16605763,2004,9,4.980059840399043,162
